# ta-tb(ns)	counts	error
-3828635.187500	0	0.000000
-3828635.062500	0	0.000000
-3828634.937500	0	0.000000
-3828634.812500	0	0.000000
-3828634.687500	0	0.000000
-3828634.562500	0	0.000000
-3828634.437500	0	0.000000
-3828634.312500	0	0.000000
-3828634.187500	0	0.000000
-3828634.062500	0	0.000000
-3828633.937500	0	0.000000
-3828633.812500	0	0.000000
-3828633.687500	0	0.000000
-3828633.562500	0	0.000000
-3828633.437500	0	0.000000
-3828633.312500	0	0.000000
-3828633.187500	1	1.000000
-3828633.062500	0	0.000000
-3828632.937500	1	1.000000
-3828632.812500	0	0.000000
-3828632.687500	0	0.000000
-3828632.562500	1	1.000000
-3828632.437500	0	0.000000
-3828632.312500	0	0.000000
-3828632.187500	0	0.000000
-3828632.062500	0	0.000000
-3828631.937500	0	0.000000
-3828631.812500	0	0.000000
-3828631.687500	0	0.000000
-3828631.562500	0	0.000000
-3828631.437500	0	0.000000
-3828631.312500	0	0.000000
-3828631.187500	0	0.000000
-3828631.062500	0	0.000000
-3828630.937500	0	0.000000
-3828630.812500	0	0.000000
-3828630.687500	0	0.000000
-3828630.562500	0	0.000000
-3828630.437500	0	0.000000
-3828630.312500	1	1.000000
-3828630.187500	1	1.000000
-3828630.062500	0	0.000000
-3828629.937500	1	1.000000
-3828629.812500	0	0.000000
-3828629.687500	0	0.000000
-3828629.562500	0	0.000000
-3828629.437500	0	0.000000
-3828629.312500	0	0.000000
-3828629.187500	0	0.000000
-3828629.062500	0	0.000000
-3828628.937500	1	1.000000
-3828628.812500	0	0.000000
-3828628.687500	0	0.000000
-3828628.562500	0	0.000000
-3828628.437500	0	0.000000
-3828628.312500	1	1.000000
-3828628.187500	0	0.000000
-3828628.062500	1	1.000000
-3828627.937500	2	1.414214
-3828627.812500	0	0.000000
-3828627.687500	1	1.000000
-3828627.562500	0	0.000000
-3828627.437500	0	0.000000
-3828627.312500	1	1.000000
-3828627.187500	0	0.000000
-3828627.062500	0	0.000000
-3828626.937500	0	0.000000
-3828626.812500	0	0.000000
-3828626.687500	0	0.000000
-3828626.562500	0	0.000000
-3828626.437500	0	0.000000
-3828626.312500	1	1.000000
-3828626.187500	0	0.000000
-3828626.062500	0	0.000000
-3828625.937500	0	0.000000
-3828625.812500	0	0.000000
-3828625.687500	0	0.000000
-3828625.562500	1	1.000000
-3828625.437500	0	0.000000
-3828625.312500	1	1.000000
-3828625.187500	0	0.000000
-3828625.062500	0	0.000000
-3828624.937500	1	1.000000
-3828624.812500	0	0.000000
-3828624.687500	1	1.000000
-3828624.562500	1	1.000000
-3828624.437500	0	0.000000
-3828624.312500	0	0.000000
-3828624.187500	0	0.000000
-3828624.062500	0	0.000000
-3828623.937500	0	0.000000
-3828623.812500	0	0.000000
-3828623.687500	0	0.000000
-3828623.562500	0	0.000000
-3828623.437500	0	0.000000
-3828623.312500	0	0.000000
-3828623.187500	0	0.000000
-3828623.062500	1	1.000000
-3828622.937500	0	0.000000
-3828622.812500	0	0.000000
-3828622.687500	0	0.000000
-3828622.562500	0	0.000000
-3828622.437500	0	0.000000
-3828622.312500	0	0.000000
-3828622.187500	0	0.000000
-3828622.062500	0	0.000000
-3828621.937500	0	0.000000
-3828621.812500	1	1.000000
-3828621.687500	0	0.000000
-3828621.562500	1	1.000000
-3828621.437500	0	0.000000
-3828621.312500	0	0.000000
-3828621.187500	0	0.000000
-3828621.062500	0	0.000000
-3828620.937500	1	1.000000
-3828620.812500	0	0.000000
-3828620.687500	0	0.000000
-3828620.562500	0	0.000000
-3828620.437500	0	0.000000
-3828620.312500	0	0.000000
-3828620.187500	0	0.000000
-3828620.062500	1	1.000000
-3828619.937500	1	1.000000
-3828619.812500	1	1.000000
-3828619.687500	0	0.000000
-3828619.562500	0	0.000000
-3828619.437500	0	0.000000
-3828619.312500	0	0.000000
-3828619.187500	0	0.000000
-3828619.062500	0	0.000000
-3828618.937500	0	0.000000
-3828618.812500	1	1.000000
-3828618.687500	0	0.000000
-3828618.562500	1	1.000000
-3828618.437500	0	0.000000
-3828618.312500	0	0.000000
-3828618.187500	0	0.000000
-3828618.062500	0	0.000000
-3828617.937500	0	0.000000
-3828617.812500	1	1.000000
-3828617.687500	0	0.000000
-3828617.562500	0	0.000000
-3828617.437500	1	1.000000
-3828617.312500	2	1.414214
-3828617.187500	1	1.000000
-3828617.062500	0	0.000000
-3828616.937500	0	0.000000
-3828616.812500	0	0.000000
-3828616.687500	0	0.000000
-3828616.562500	0	0.000000
-3828616.437500	0	0.000000
-3828616.312500	0	0.000000
-3828616.187500	0	0.000000
-3828616.062500	0	0.000000
-3828615.937500	1	1.000000
-3828615.812500	0	0.000000
-3828615.687500	0	0.000000
-3828615.562500	0	0.000000
-3828615.437500	0	0.000000
-3828615.312500	0	0.000000
-3828615.187500	0	0.000000
-3828615.062500	2	1.414214
-3828614.937500	1	1.000000
-3828614.812500	0	0.000000
-3828614.687500	0	0.000000
-3828614.562500	0	0.000000
-3828614.437500	0	0.000000
-3828614.312500	0	0.000000
-3828614.187500	0	0.000000
-3828614.062500	1	1.000000
-3828613.937500	0	0.000000
-3828613.812500	0	0.000000
-3828613.687500	0	0.000000
-3828613.562500	0	0.000000
-3828613.437500	0	0.000000
-3828613.312500	0	0.000000
-3828613.187500	0	0.000000
-3828613.062500	0	0.000000
-3828612.937500	0	0.000000
-3828612.812500	0	0.000000
-3828612.687500	0	0.000000
-3828612.562500	1	1.000000
-3828612.437500	0	0.000000
-3828612.312500	0	0.000000
-3828612.187500	0	0.000000
-3828612.062500	0	0.000000
-3828611.937500	0	0.000000
-3828611.812500	0	0.000000
-3828611.687500	0	0.000000
-3828611.562500	0	0.000000
-3828611.437500	2	1.414214
-3828611.312500	0	0.000000
-3828611.187500	0	0.000000
-3828611.062500	1	1.000000
-3828610.937500	0	0.000000
-3828610.812500	0	0.000000
-3828610.687500	0	0.000000
-3828610.562500	1	1.000000
-3828610.437500	0	0.000000
-3828610.312500	0	0.000000
-3828610.187500	0	0.000000
-3828610.062500	0	0.000000
-3828609.937500	0	0.000000
-3828609.812500	0	0.000000
-3828609.687500	0	0.000000
-3828609.562500	0	0.000000
-3828609.437500	0	0.000000
-3828609.312500	1	1.000000
-3828609.187500	1	1.000000
-3828609.062500	0	0.000000
-3828608.937500	0	0.000000
-3828608.812500	0	0.000000
-3828608.687500	0	0.000000
-3828608.562500	0	0.000000
-3828608.437500	0	0.000000
-3828608.312500	0	0.000000
-3828608.187500	0	0.000000
-3828608.062500	0	0.000000
-3828607.937500	0	0.000000
-3828607.812500	0	0.000000
-3828607.687500	0	0.000000
-3828607.562500	0	0.000000
-3828607.437500	1	1.000000
-3828607.312500	0	0.000000
-3828607.187500	1	1.000000
-3828607.062500	0	0.000000
-3828606.937500	0	0.000000
-3828606.812500	0	0.000000
-3828606.687500	0	0.000000
-3828606.562500	0	0.000000
-3828606.437500	1	1.000000
-3828606.312500	0	0.000000
-3828606.187500	0	0.000000
-3828606.062500	0	0.000000
-3828605.937500	0	0.000000
-3828605.812500	1	1.000000
-3828605.687500	0	0.000000
-3828605.562500	0	0.000000
-3828605.437500	0	0.000000
-3828605.312500	0	0.000000
-3828605.187500	0	0.000000
-3828605.062500	0	0.000000
-3828604.937500	0	0.000000
-3828604.812500	0	0.000000
-3828604.687500	0	0.000000
-3828604.562500	0	0.000000
-3828604.437500	1	1.000000
-3828604.312500	0	0.000000
-3828604.187500	0	0.000000
-3828604.062500	0	0.000000
-3828603.937500	1	1.000000
-3828603.812500	0	0.000000
-3828603.687500	0	0.000000
-3828603.562500	1	1.000000
-3828603.437500	0	0.000000
-3828603.312500	0	0.000000
-3828603.187500	0	0.000000
-3828603.062500	0	0.000000
-3828602.937500	0	0.000000
-3828602.812500	1	1.000000
-3828602.687500	1	1.000000
-3828602.562500	0	0.000000
-3828602.437500	0	0.000000
-3828602.312500	0	0.000000
-3828602.187500	0	0.000000
-3828602.062500	0	0.000000
-3828601.937500	1	1.000000
-3828601.812500	0	0.000000
-3828601.687500	0	0.000000
-3828601.562500	0	0.000000
-3828601.437500	0	0.000000
-3828601.312500	0	0.000000
-3828601.187500	0	0.000000
-3828601.062500	0	0.000000
-3828600.937500	0	0.000000
-3828600.812500	0	0.000000
-3828600.687500	0	0.000000
-3828600.562500	0	0.000000
-3828600.437500	0	0.000000
-3828600.312500	0	0.000000
-3828600.187500	0	0.000000
-3828600.062500	0	0.000000
-3828599.937500	0	0.000000
-3828599.812500	0	0.000000
-3828599.687500	2	1.414214
-3828599.562500	0	0.000000
-3828599.437500	0	0.000000
-3828599.312500	0	0.000000
-3828599.187500	1	1.000000
-3828599.062500	0	0.000000
-3828598.937500	0	0.000000
-3828598.812500	0	0.000000
-3828598.687500	0	0.000000
-3828598.562500	0	0.000000
-3828598.437500	0	0.000000
-3828598.312500	0	0.000000
-3828598.187500	0	0.000000
-3828598.062500	0	0.000000
-3828597.937500	0	0.000000
-3828597.812500	1	1.000000
-3828597.687500	0	0.000000
-3828597.562500	0	0.000000
-3828597.437500	0	0.000000
-3828597.312500	0	0.000000
-3828597.187500	0	0.000000
-3828597.062500	1	1.000000
-3828596.937500	0	0.000000
-3828596.812500	0	0.000000
-3828596.687500	0	0.000000
-3828596.562500	0	0.000000
-3828596.437500	0	0.000000
-3828596.312500	0	0.000000
-3828596.187500	0	0.000000
-3828596.062500	0	0.000000
-3828595.937500	1	1.000000
-3828595.812500	0	0.000000
-3828595.687500	0	0.000000
-3828595.562500	1	1.000000
-3828595.437500	0	0.000000
-3828595.312500	0	0.000000
-3828595.187500	0	0.000000
-3828595.062500	0	0.000000
-3828594.937500	0	0.000000
-3828594.812500	0	0.000000
-3828594.687500	1	1.000000
-3828594.562500	0	0.000000
-3828594.437500	0	0.000000
-3828594.312500	0	0.000000
-3828594.187500	0	0.000000
-3828594.062500	0	0.000000
-3828593.937500	0	0.000000
-3828593.812500	0	0.000000
-3828593.687500	0	0.000000
-3828593.562500	0	0.000000
-3828593.437500	0	0.000000
-3828593.312500	0	0.000000
-3828593.187500	0	0.000000
-3828593.062500	0	0.000000
-3828592.937500	1	1.000000
-3828592.812500	1	1.000000
-3828592.687500	1	1.000000
-3828592.562500	0	0.000000
-3828592.437500	0	0.000000
-3828592.312500	0	0.000000
-3828592.187500	0	0.000000
-3828592.062500	0	0.000000
-3828591.937500	1	1.000000
-3828591.812500	0	0.000000
-3828591.687500	0	0.000000
-3828591.562500	0	0.000000
-3828591.437500	0	0.000000
-3828591.312500	1	1.000000
-3828591.187500	0	0.000000
-3828591.062500	0	0.000000
-3828590.937500	0	0.000000
-3828590.812500	0	0.000000
-3828590.687500	0	0.000000
-3828590.562500	0	0.000000
-3828590.437500	0	0.000000
-3828590.312500	0	0.000000
-3828590.187500	0	0.000000
-3828590.062500	0	0.000000
-3828589.937500	2	1.414214
-3828589.812500	1	1.000000
-3828589.687500	0	0.000000
-3828589.562500	0	0.000000
-3828589.437500	0	0.000000
-3828589.312500	0	0.000000
-3828589.187500	1	1.000000
-3828589.062500	0	0.000000
-3828588.937500	0	0.000000
-3828588.812500	0	0.000000
-3828588.687500	0	0.000000
-3828588.562500	0	0.000000
-3828588.437500	0	0.000000
-3828588.312500	0	0.000000
-3828588.187500	0	0.000000
-3828588.062500	0	0.000000
-3828587.937500	0	0.000000
-3828587.812500	0	0.000000
-3828587.687500	1	1.000000
-3828587.562500	0	0.000000
-3828587.437500	0	0.000000
-3828587.312500	0	0.000000
-3828587.187500	0	0.000000
-3828587.062500	0	0.000000
-3828586.937500	0	0.000000
-3828586.812500	0	0.000000
-3828586.687500	0	0.000000
-3828586.562500	0	0.000000
-3828586.437500	0	0.000000
-3828586.312500	0	0.000000
-3828586.187500	0	0.000000
-3828586.062500	0	0.000000
-3828585.937500	0	0.000000
-3828585.812500	0	0.000000
-3828585.687500	0	0.000000
-3828585.562500	1	1.000000
-3828585.437500	0	0.000000
-3828585.312500	0	0.000000
-3828585.187500	0	0.000000
-3828585.062500	0	0.000000
-3828584.937500	0	0.000000
-3828584.812500	0	0.000000
-3828584.687500	0	0.000000
-3828584.562500	0	0.000000
-3828584.437500	0	0.000000
-3828584.312500	0	0.000000
-3828584.187500	0	0.000000
-3828584.062500	0	0.000000
-3828583.937500	0	0.000000
-3828583.812500	0	0.000000
-3828583.687500	0	0.000000
-3828583.562500	0	0.000000
-3828583.437500	0	0.000000
-3828583.312500	0	0.000000
-3828583.187500	1	1.000000
-3828583.062500	1	1.000000
-3828582.937500	0	0.000000
-3828582.812500	0	0.000000
-3828582.687500	0	0.000000
-3828582.562500	1	1.000000
-3828582.437500	0	0.000000
-3828582.312500	0	0.000000
-3828582.187500	0	0.000000
-3828582.062500	0	0.000000
-3828581.937500	0	0.000000
-3828581.812500	0	0.000000
-3828581.687500	1	1.000000
-3828581.562500	0	0.000000
-3828581.437500	0	0.000000
-3828581.312500	0	0.000000
-3828581.187500	0	0.000000
-3828581.062500	1	1.000000
-3828580.937500	1	1.000000
-3828580.812500	0	0.000000
-3828580.687500	0	0.000000
-3828580.562500	0	0.000000
-3828580.437500	0	0.000000
-3828580.312500	1	1.000000
-3828580.187500	0	0.000000
-3828580.062500	0	0.000000
-3828579.937500	1	1.000000
-3828579.812500	0	0.000000
-3828579.687500	2	1.414214
-3828579.562500	0	0.000000
-3828579.437500	0	0.000000
-3828579.312500	1	1.000000
-3828579.187500	0	0.000000
-3828579.062500	0	0.000000
-3828578.937500	0	0.000000
-3828578.812500	1	1.000000
-3828578.687500	0	0.000000
-3828578.562500	0	0.000000
-3828578.437500	0	0.000000
-3828578.312500	0	0.000000
-3828578.187500	0	0.000000
-3828578.062500	0	0.000000
-3828577.937500	0	0.000000
-3828577.812500	0	0.000000
-3828577.687500	0	0.000000
-3828577.562500	0	0.000000
-3828577.437500	1	1.000000
-3828577.312500	0	0.000000
-3828577.187500	0	0.000000
-3828577.062500	0	0.000000
-3828576.937500	0	0.000000
-3828576.812500	1	1.000000
-3828576.687500	1	1.000000
-3828576.562500	0	0.000000
-3828576.437500	0	0.000000
-3828576.312500	0	0.000000
-3828576.187500	0	0.000000
-3828576.062500	1	1.000000
-3828575.937500	0	0.000000
-3828575.812500	0	0.000000
-3828575.687500	0	0.000000
-3828575.562500	0	0.000000
-3828575.437500	0	0.000000
-3828575.312500	0	0.000000
-3828575.187500	0	0.000000
-3828575.062500	0	0.000000
-3828574.937500	0	0.000000
-3828574.812500	1	1.000000
-3828574.687500	0	0.000000
-3828574.562500	0	0.000000
-3828574.437500	1	1.000000
-3828574.312500	0	0.000000
-3828574.187500	1	1.000000
-3828574.062500	0	0.000000
-3828573.937500	1	1.000000
-3828573.812500	0	0.000000
-3828573.687500	0	0.000000
-3828573.562500	0	0.000000
-3828573.437500	1	1.000000
-3828573.312500	0	0.000000
-3828573.187500	0	0.000000
-3828573.062500	0	0.000000
-3828572.937500	1	1.000000
-3828572.812500	0	0.000000
-3828572.687500	1	1.000000
-3828572.562500	0	0.000000
-3828572.437500	0	0.000000
-3828572.312500	0	0.000000
-3828572.187500	0	0.000000
-3828572.062500	0	0.000000
-3828571.937500	0	0.000000
-3828571.812500	1	1.000000
-3828571.687500	0	0.000000
-3828571.562500	0	0.000000
-3828571.437500	0	0.000000
-3828571.312500	1	1.000000
-3828571.187500	0	0.000000
-3828571.062500	0	0.000000
-3828570.937500	0	0.000000
-3828570.812500	1	1.000000
-3828570.687500	1	1.000000
-3828570.562500	0	0.000000
-3828570.437500	0	0.000000
-3828570.312500	1	1.000000
-3828570.187500	0	0.000000
-3828570.062500	0	0.000000
-3828569.937500	3	1.732051
-3828569.812500	0	0.000000
-3828569.687500	0	0.000000
-3828569.562500	1	1.000000
-3828569.437500	0	0.000000
-3828569.312500	0	0.000000
-3828569.187500	0	0.000000
-3828569.062500	0	0.000000
-3828568.937500	1	1.000000
-3828568.812500	0	0.000000
-3828568.687500	0	0.000000
-3828568.562500	0	0.000000
-3828568.437500	0	0.000000
-3828568.312500	0	0.000000
-3828568.187500	1	1.000000
-3828568.062500	2	1.414214
-3828567.937500	1	1.000000
-3828567.812500	0	0.000000
-3828567.687500	0	0.000000
-3828567.562500	0	0.000000
-3828567.437500	0	0.000000
-3828567.312500	0	0.000000
-3828567.187500	1	1.000000
-3828567.062500	0	0.000000
-3828566.937500	2	1.414214
-3828566.812500	0	0.000000
-3828566.687500	0	0.000000
-3828566.562500	1	1.000000
-3828566.437500	0	0.000000
-3828566.312500	0	0.000000
-3828566.187500	0	0.000000
-3828566.062500	0	0.000000
-3828565.937500	1	1.000000
-3828565.812500	0	0.000000
-3828565.687500	0	0.000000
-3828565.562500	0	0.000000
-3828565.437500	0	0.000000
-3828565.312500	0	0.000000
-3828565.187500	0	0.000000
-3828565.062500	0	0.000000
-3828564.937500	0	0.000000
-3828564.812500	0	0.000000
-3828564.687500	0	0.000000
-3828564.562500	2	1.414214
-3828564.437500	0	0.000000
-3828564.312500	0	0.000000
-3828564.187500	0	0.000000
-3828564.062500	0	0.000000
-3828563.937500	0	0.000000
-3828563.812500	0	0.000000
-3828563.687500	0	0.000000
-3828563.562500	0	0.000000
-3828563.437500	0	0.000000
-3828563.312500	0	0.000000
-3828563.187500	0	0.000000
-3828563.062500	0	0.000000
-3828562.937500	0	0.000000
-3828562.812500	1	1.000000
-3828562.687500	0	0.000000
-3828562.562500	0	0.000000
-3828562.437500	0	0.000000
-3828562.312500	0	0.000000
-3828562.187500	0	0.000000
-3828562.062500	0	0.000000
-3828561.937500	0	0.000000
-3828561.812500	0	0.000000
-3828561.687500	0	0.000000
-3828561.562500	0	0.000000
-3828561.437500	0	0.000000
-3828561.312500	0	0.000000
-3828561.187500	0	0.000000
-3828561.062500	0	0.000000
-3828560.937500	0	0.000000
-3828560.812500	0	0.000000
-3828560.687500	1	1.000000
-3828560.562500	0	0.000000
-3828560.437500	0	0.000000
-3828560.312500	0	0.000000
-3828560.187500	0	0.000000
-3828560.062500	0	0.000000
-3828559.937500	0	0.000000
-3828559.812500	1	1.000000
-3828559.687500	1	1.000000
-3828559.562500	0	0.000000
-3828559.437500	0	0.000000
-3828559.312500	0	0.000000
-3828559.187500	0	0.000000
-3828559.062500	0	0.000000
-3828558.937500	0	0.000000
-3828558.812500	1	1.000000
-3828558.687500	0	0.000000
-3828558.562500	0	0.000000
-3828558.437500	0	0.000000
-3828558.312500	0	0.000000
-3828558.187500	0	0.000000
-3828558.062500	0	0.000000
-3828557.937500	0	0.000000
-3828557.812500	0	0.000000
-3828557.687500	0	0.000000
-3828557.562500	0	0.000000
-3828557.437500	0	0.000000
-3828557.312500	0	0.000000
-3828557.187500	0	0.000000
-3828557.062500	0	0.000000
-3828556.937500	0	0.000000
-3828556.812500	1	1.000000
-3828556.687500	0	0.000000
-3828556.562500	0	0.000000
-3828556.437500	0	0.000000
-3828556.312500	0	0.000000
-3828556.187500	0	0.000000
-3828556.062500	0	0.000000
-3828555.937500	1	1.000000
-3828555.812500	0	0.000000
-3828555.687500	0	0.000000
-3828555.562500	0	0.000000
-3828555.437500	0	0.000000
-3828555.312500	0	0.000000
-3828555.187500	0	0.000000
-3828555.062500	0	0.000000
-3828554.937500	0	0.000000
-3828554.812500	0	0.000000
-3828554.687500	1	1.000000
-3828554.562500	0	0.000000
-3828554.437500	0	0.000000
-3828554.312500	0	0.000000
-3828554.187500	0	0.000000
-3828554.062500	0	0.000000
-3828553.937500	1	1.000000
-3828553.812500	0	0.000000
-3828553.687500	0	0.000000
-3828553.562500	1	1.000000
-3828553.437500	0	0.000000
-3828553.312500	0	0.000000
-3828553.187500	0	0.000000
-3828553.062500	0	0.000000
-3828552.937500	1	1.000000
-3828552.812500	0	0.000000
-3828552.687500	0	0.000000
-3828552.562500	0	0.000000
-3828552.437500	0	0.000000
-3828552.312500	0	0.000000
-3828552.187500	1	1.000000
-3828552.062500	0	0.000000
-3828551.937500	0	0.000000
-3828551.812500	0	0.000000
-3828551.687500	0	0.000000
-3828551.562500	0	0.000000
-3828551.437500	0	0.000000
-3828551.312500	0	0.000000
-3828551.187500	0	0.000000
-3828551.062500	1	1.000000
-3828550.937500	1	1.000000
-3828550.812500	0	0.000000
-3828550.687500	0	0.000000
-3828550.562500	0	0.000000
-3828550.437500	0	0.000000
-3828550.312500	0	0.000000
-3828550.187500	0	0.000000
-3828550.062500	0	0.000000
-3828549.937500	0	0.000000
-3828549.812500	0	0.000000
-3828549.687500	1	1.000000
-3828549.562500	1	1.000000
-3828549.437500	0	0.000000
-3828549.312500	1	1.000000
-3828549.187500	0	0.000000
-3828549.062500	0	0.000000
-3828548.937500	0	0.000000
-3828548.812500	0	0.000000
-3828548.687500	0	0.000000
-3828548.562500	1	1.000000
-3828548.437500	0	0.000000
-3828548.312500	0	0.000000
-3828548.187500	0	0.000000
-3828548.062500	0	0.000000
-3828547.937500	0	0.000000
-3828547.812500	0	0.000000
-3828547.687500	0	0.000000
-3828547.562500	0	0.000000
-3828547.437500	0	0.000000
-3828547.312500	0	0.000000
-3828547.187500	0	0.000000
-3828547.062500	0	0.000000
-3828546.937500	1	1.000000
-3828546.812500	1	1.000000
-3828546.687500	2	1.414214
-3828546.562500	0	0.000000
-3828546.437500	0	0.000000
-3828546.312500	0	0.000000
-3828546.187500	0	0.000000
-3828546.062500	0	0.000000
-3828545.937500	1	1.000000
-3828545.812500	0	0.000000
-3828545.687500	0	0.000000
-3828545.562500	0	0.000000
-3828545.437500	1	1.000000
-3828545.312500	1	1.000000
-3828545.187500	0	0.000000
-3828545.062500	0	0.000000
-3828544.937500	0	0.000000
-3828544.812500	0	0.000000
-3828544.687500	0	0.000000
-3828544.562500	1	1.000000
-3828544.437500	0	0.000000
-3828544.312500	0	0.000000
-3828544.187500	1	1.000000
-3828544.062500	0	0.000000
-3828543.937500	0	0.000000
-3828543.812500	0	0.000000
-3828543.687500	0	0.000000
-3828543.562500	0	0.000000
-3828543.437500	1	1.000000
-3828543.312500	0	0.000000
-3828543.187500	0	0.000000
-3828543.062500	1	1.000000
-3828542.937500	2	1.414214
-3828542.812500	0	0.000000
-3828542.687500	0	0.000000
-3828542.562500	1	1.000000
-3828542.437500	0	0.000000
-3828542.312500	0	0.000000
-3828542.187500	1	1.000000
-3828542.062500	0	0.000000
-3828541.937500	0	0.000000
-3828541.812500	0	0.000000
-3828541.687500	0	0.000000
